"INFORMATION TYPE","DATE","PERIOD","PRICE ($/MWh)"
"MFP","12-May-2023","43","232.01"
"MFP","12-May-2023","44","73.00"
"MFP","12-May-2023","45","73.00"
"MFP","12-May-2023","46","63.09"
"MFP","12-May-2023","47","37.00"
"MFP","12-May-2023","48","56.29"
"MFP","13-May-2023","1","15.00"
"MFP","13-May-2023","2","15.00"
"MFP","13-May-2023","3","13.33"
"MFP","13-May-2023","4","13.69"
"MFP","13-May-2023","5","13.33"
"MFP","13-May-2023","6","13.33"
"MFP","13-May-2023","7","13.13"
"MFP","13-May-2023","8","13.13"
"MFP","13-May-2023","9","13.13"
"MFP","13-May-2023","10","13.13"
"MFP","13-May-2023","11","13.33"
"MFP","13-May-2023","12","13.33"
"MFP","13-May-2023","13","37.00"
"MFP","13-May-2023","14","64.85"
"MFP","13-May-2023","15","128.00"
"MFP","13-May-2023","16","137.00"
"MFP","13-May-2023","17","73.00"
"MFP","13-May-2023","18","139.00"
"MFP","13-May-2023","19","51.95"
"MFP","13-May-2023","20","73.00"
"MFP","13-May-2023","21","89.20"
"MFP","13-May-2023","22","73.00"
"MFP","13-May-2023","23","73.00"
"MFP","13-May-2023","24","37.00"
"MFP","13-May-2023","25","101.95"
"MFP","13-May-2023","26","101.95"
"MFP","13-May-2023","27","111.00"
"MFP","13-May-2023","28","84.86"
"MFP","13-May-2023","29","75.81"
"MFP","13-May-2023","30","84.86"
"MFP","13-May-2023","31","87.87"
"MFP","13-May-2023","32","102.86"
"MFP","13-May-2023","33","109.86"
"MFP","13-May-2023","34","133.33"
"MFP","13-May-2023","35","109.86"
"MFP","13-May-2023","36","133.33"
"MFP","13-May-2023","37","216.45"
"MFP","13-May-2023","38","262.00"
"MFP","13-May-2023","39","299.00"
"MFP","13-May-2023","40","263.00"
"MFP","13-May-2023","41","266.77"
"MFP","13-May-2023","42","223.81"
"MFP","13-May-2023","43","204.63"
"MFP","13-May-2023","44","208.04"
"MFP","13-May-2023","45","189.69"
"MFP","13-May-2023","46","48.86"
"MFP","13-May-2023","47","37.00"
"MFP","13-May-2023","48","33.33"
"MFP","14-May-2023","1","15.00"
"MFP","14-May-2023","2","15.00"
"MFP","14-May-2023","3","15.00"
"MFP","14-May-2023","4","13.33"
"MFP","14-May-2023","5","13.33"
"MFP","14-May-2023","6","13.33"
"MFP","14-May-2023","7","13.33"
"MFP","14-May-2023","8","10.00"
"MFP","14-May-2023","9","10.00"
"MFP","14-May-2023","10","10.69"
"MFP","14-May-2023","11","13.33"
"MFP","14-May-2023","12","13.33"
"MFP","14-May-2023","13","33.33"
"MFP","14-May-2023","14","37.00"
"MFP","14-May-2023","15","73.00"
"MFP","14-May-2023","16","88.00"
"MFP","14-May-2023","17","37.00"
"MFP","14-May-2023","18","88.00"
"MFP","14-May-2023","19","37.00"
"MFP","14-May-2023","20","73.00"
"MFP","14-May-2023","21","73.00"
"MFP","14-May-2023","22","37.00"
"MFP","14-May-2023","23","37.00"
"MFP","14-May-2023","24","37.00"
"MFP","14-May-2023","25","63.17"
"MFP","14-May-2023","26","66.52"
"MFP","14-May-2023","27","50.00"
"MFP","14-May-2023","28","37.00"
"MFP","14-May-2023","29","50.00"
"MFP","14-May-2023","30","37.00"
"MFP","14-May-2023","31","50.00"
"MFP","14-May-2023","32","37.00"
"MFP","14-May-2023","33","42.16"
"MFP","14-May-2023","34","74.95"
"MFP","14-May-2023","35","73.00"
"MFP","14-May-2023","36","82.95"
"MFP","14-May-2023","37","166.86"
"MFP","14-May-2023","38","102.86"
"MFP","14-May-2023","39","176.77"
"MFP","14-May-2023","40","235.86"
"MFP","14-May-2023","41","184.00"
"MFP","14-May-2023","42","199.86"
"MFP","14-May-2023","43","208.86"
"MFP","14-May-2023","44","184.00"
"MFP","14-May-2023","45","58.86"
"MFP","14-May-2023","46","56.86"
"MFP","14-May-2023","47","37.00"
"MFP","14-May-2023","48","35.00"
"MFP","15-May-2023","1","15.00"
"MFP","15-May-2023","2","15.00"
"MFP","15-May-2023","3","13.33"
"MFP","15-May-2023","4","13.33"
"MFP","15-May-2023","5","10.00"
"MFP","15-May-2023","6","10.00"
"MFP","15-May-2023","7","13.13"
"MFP","15-May-2023","8","13.13"
"MFP","15-May-2023","9","13.13"
"MFP","15-May-2023","10","13.13"
"MFP","15-May-2023","11","13.33"
"MFP","15-May-2023","12","13.33"
"MFP","15-May-2023","13","37.00"
"MFP","15-May-2023","14","37.00"
"MFP","15-May-2023","15","93.54"
"MFP","15-May-2023","16","101.13"
"MFP","15-May-2023","17","39.05"
"MFP","15-May-2023","18","113.92"
"MFP","15-May-2023","19","59.95"
"MFP","15-May-2023","20","199.00"
"MFP","15-May-2023","21","189.69"
"MFP","15-May-2023","22","189.77"
"MFP","15-May-2023","23","185.95"
"MFP","15-May-2023","24","184.00"
"MFP","15-May-2023","25","195.46"
"MFP","15-May-2023","26","208.00"
"MFP","15-May-2023","27","188.21"
"MFP","15-May-2023","28","73.00"
"MFP","15-May-2023","29","185.95"
"MFP","15-May-2023","30","195.00"
"MFP","15-May-2023","31","195.46"
"MFP","15-May-2023","32","189.23"
"MFP","15-May-2023","33","189.23"
"MFP","15-May-2023","34","199.86"
"MFP","15-May-2023","35","189.23"
"MFP","15-May-2023","36","199.86"
"MFP","15-May-2023","37","300.00"
"MFP","15-May-2023","38","199.86"
"MFP","15-May-2023","39","262.00"
"MFP","15-May-2023","40","254.00"
"MFP","15-May-2023","41","209.69"
"MFP","15-May-2023","42","189.69"
"MFP","15-May-2023","43","185.95"
"MFP","15-May-2023","44","33.33"
"MFP","15-May-2023","45","15.00"
"MFP","15-May-2023","46","13.33"
"MFP","15-May-2023","47","13.33"
"MFP","15-May-2023","48","10.00"
"MFP","16-May-2023","1","13.33"
"MFP","16-May-2023","2","13.33"
"MFP","16-May-2023","3","10.00"
"MFP","16-May-2023","4","10.00"
"MFP","16-May-2023","5","10.00"
