"INFORMATION TYPE","DATE","PERIOD","PRICE ($/MWh)"
"MFP","12-Oct-2023","14","50.00"
"MFP","12-Oct-2023","15","53.57"
"MFP","12-Oct-2023","16","53.57"
"MFP","12-Oct-2023","17","15.45"
"MFP","12-Oct-2023","18","55.50"
"MFP","12-Oct-2023","19","15.55"
"MFP","12-Oct-2023","20","53.57"
"MFP","12-Oct-2023","21","53.57"
"MFP","12-Oct-2023","22","17.95"
"MFP","12-Oct-2023","23","44.44"
"MFP","12-Oct-2023","24","10.49"
"MFP","12-Oct-2023","25","44.44"
"MFP","12-Oct-2023","26","53.57"
"MFP","12-Oct-2023","27","53.57"
"MFP","12-Oct-2023","28","10.00"
"MFP","12-Oct-2023","29","23.55"
"MFP","12-Oct-2023","30","16.86"
"MFP","12-Oct-2023","31","17.42"
"MFP","12-Oct-2023","32","23.55"
"MFP","12-Oct-2023","33","23.55"
"MFP","12-Oct-2023","34","53.57"
"MFP","12-Oct-2023","35","36.65"
"MFP","12-Oct-2023","36","53.57"
"MFP","12-Oct-2023","37","129.23"
"MFP","12-Oct-2023","38","53.57"
"MFP","12-Oct-2023","39","125.56"
"MFP","12-Oct-2023","40","118.23"
"MFP","12-Oct-2023","41","97.33"
"MFP","12-Oct-2023","42","118.23"
"MFP","12-Oct-2023","43","53.57"
"MFP","12-Oct-2023","44","33.55"
"MFP","12-Oct-2023","45","15.45"
"MFP","12-Oct-2023","46","15.00"
"MFP","12-Oct-2023","47","10.00"
"MFP","12-Oct-2023","48","10.00"
"MFP","13-Oct-2023","1","15.00"
"MFP","13-Oct-2023","2","10.00"
"MFP","13-Oct-2023","3","9.80"
"MFP","13-Oct-2023","4","10.00"
"MFP","13-Oct-2023","5","9.80"
"MFP","13-Oct-2023","6","9.80"
"MFP","13-Oct-2023","7","9.80"
"MFP","13-Oct-2023","8","9.80"
"MFP","13-Oct-2023","9","9.80"
"MFP","13-Oct-2023","10","10.00"
"MFP","13-Oct-2023","11","10.00"
"MFP","13-Oct-2023","12","15.00"
"MFP","13-Oct-2023","13","33.33"
"MFP","13-Oct-2023","14","44.44"
"MFP","13-Oct-2023","15","53.57"
"MFP","13-Oct-2023","16","64.99"
"MFP","13-Oct-2023","17","101.17"
"MFP","13-Oct-2023","18","147.50"
"MFP","13-Oct-2023","19","81.08"
"MFP","13-Oct-2023","20","109.06"
"MFP","13-Oct-2023","21","113.63"
"MFP","13-Oct-2023","22","97.33"
"MFP","13-Oct-2023","23","124.44"
"MFP","13-Oct-2023","24","97.33"
"MFP","13-Oct-2023","25","69.80"
"MFP","13-Oct-2023","26","67.77"
"MFP","13-Oct-2023","27","87.81"
"MFP","13-Oct-2023","28","32.29"
"MFP","13-Oct-2023","29","53.57"
"MFP","13-Oct-2023","30","53.57"
"MFP","13-Oct-2023","31","107.22"
"MFP","13-Oct-2023","32","122.22"
"MFP","13-Oct-2023","33","168.00"
"MFP","13-Oct-2023","34","171.43"
"MFP","13-Oct-2023","35","118.23"
"MFP","13-Oct-2023","36","118.23"
"MFP","13-Oct-2023","37","118.23"
"MFP","13-Oct-2023","38","53.57"
"MFP","13-Oct-2023","39","121.00"
"MFP","13-Oct-2023","40","64.11"
"MFP","13-Oct-2023","41","53.57"
"MFP","13-Oct-2023","42","44.44"
"MFP","13-Oct-2023","43","30.64"
"MFP","13-Oct-2023","44","107.49"
"MFP","13-Oct-2023","45","43.76"
"MFP","13-Oct-2023","46","25.54"
"MFP","13-Oct-2023","47","35.00"
"MFP","13-Oct-2023","48","22.22"
"MFP","14-Oct-2023","1","15.00"
"MFP","14-Oct-2023","2","15.00"
"MFP","14-Oct-2023","3","10.00"
"MFP","14-Oct-2023","4","10.00"
"MFP","14-Oct-2023","5","9.80"
"MFP","14-Oct-2023","6","9.80"
"MFP","14-Oct-2023","7","9.80"
"MFP","14-Oct-2023","8","9.80"
"MFP","14-Oct-2023","9","9.80"
"MFP","14-Oct-2023","10","10.00"
"MFP","14-Oct-2023","11","10.00"
"MFP","14-Oct-2023","12","10.03"
"MFP","14-Oct-2023","13","15.00"
"MFP","14-Oct-2023","14","33.33"
"MFP","14-Oct-2023","15","44.44"
"MFP","14-Oct-2023","16","50.00"
"MFP","14-Oct-2023","17","35.00"
"MFP","14-Oct-2023","18","53.57"
"MFP","14-Oct-2023","19","33.33"
"MFP","14-Oct-2023","20","35.00"
"MFP","14-Oct-2023","21","35.00"
"MFP","14-Oct-2023","22","15.55"
"MFP","14-Oct-2023","23","33.33"
"MFP","14-Oct-2023","24","15.55"
"MFP","14-Oct-2023","25","35.00"
"MFP","14-Oct-2023","26","35.00"
"MFP","14-Oct-2023","27","15.00"
"MFP","14-Oct-2023","28","10.00"
"MFP","14-Oct-2023","29","15.00"
"MFP","14-Oct-2023","30","15.00"
"MFP","14-Oct-2023","31","15.00"
"MFP","14-Oct-2023","32","15.00"
