"INFORMATION TYPE","DATE","PERIOD","PRICE ($/MWh)"
"MFP","13-Apr-2023","40","128.00"
"MFP","13-Apr-2023","41","73.00"
"MFP","13-Apr-2023","42","37.00"
"MFP","13-Apr-2023","43","37.00"
"MFP","13-Apr-2023","44","15.00"
"MFP","13-Apr-2023","45","15.00"
"MFP","13-Apr-2023","46","15.00"
"MFP","13-Apr-2023","47","10.00"
"MFP","13-Apr-2023","48","1.33"
"MFP","14-Apr-2023","1","1.33"
"MFP","14-Apr-2023","2","10.00"
"MFP","14-Apr-2023","3","1.33"
"MFP","14-Apr-2023","4","1.33"
"MFP","14-Apr-2023","5","1.33"
"MFP","14-Apr-2023","6","0.01"
"MFP","14-Apr-2023","7","1.33"
"MFP","14-Apr-2023","8","1.33"
"MFP","14-Apr-2023","9","0.01"
"MFP","14-Apr-2023","10","1.33"
"MFP","14-Apr-2023","11","1.33"
"MFP","14-Apr-2023","12","1.33"
"MFP","14-Apr-2023","13","13.33"
"MFP","14-Apr-2023","14","50.00"
"MFP","14-Apr-2023","15","88.00"
"MFP","14-Apr-2023","16","88.00"
"MFP","14-Apr-2023","17","73.00"
"MFP","14-Apr-2023","18","128.00"
"MFP","14-Apr-2023","19","73.00"
"MFP","14-Apr-2023","20","128.00"
"MFP","14-Apr-2023","21","95.99"
"MFP","14-Apr-2023","22","73.00"
"MFP","14-Apr-2023","23","73.00"
"MFP","14-Apr-2023","24","73.00"
"MFP","14-Apr-2023","25","95.99"
"MFP","14-Apr-2023","26","95.99"
"MFP","14-Apr-2023","27","73.33"
"MFP","14-Apr-2023","28","73.00"
"MFP","14-Apr-2023","29","73.00"
"MFP","14-Apr-2023","30","73.00"
