"INFORMATION TYPE","DATE","PERIOD","PRICE ($/MWh)"
"MFP","13-Dec-2023","3","9.80"
"MFP","13-Dec-2023","4","9.89"
"MFP","13-Dec-2023","5","10.00"
"MFP","13-Dec-2023","6","10.00"
"MFP","13-Dec-2023","7","10.00"
"MFP","13-Dec-2023","8","15.00"
"MFP","13-Dec-2023","9","10.00"
"MFP","13-Dec-2023","10","15.00"
"MFP","13-Dec-2023","11","15.00"
"MFP","13-Dec-2023","12","15.00"
"MFP","13-Dec-2023","13","15.00"
"MFP","13-Dec-2023","14","35.00"
"MFP","13-Dec-2023","15","50.01"
"MFP","13-Dec-2023","16","88.00"
"MFP","13-Dec-2023","17","53.57"
"MFP","13-Dec-2023","18","77.20"
"MFP","13-Dec-2023","19","53.57"
"MFP","13-Dec-2023","20","75.25"
"MFP","13-Dec-2023","21","71.45"
"MFP","13-Dec-2023","22","53.16"
"MFP","13-Dec-2023","23","44.95"
"MFP","13-Dec-2023","24","44.26"
"MFP","13-Dec-2023","25","44.44"
"MFP","13-Dec-2023","26","44.44"
"MFP","13-Dec-2023","27","47.33"
"MFP","13-Dec-2023","28","25.61"
"MFP","13-Dec-2023","29","35.09"
"MFP","13-Dec-2023","30","37.00"
"MFP","13-Dec-2023","31","37.00"
"MFP","13-Dec-2023","32","35.09"
"MFP","13-Dec-2023","33","36.99"
"MFP","13-Dec-2023","34","53.57"
"MFP","13-Dec-2023","35","53.57"
"MFP","13-Dec-2023","36","53.57"
"MFP","13-Dec-2023","37","138.88"
"MFP","13-Dec-2023","38","99.95"
"MFP","13-Dec-2023","39","140.67"
"MFP","13-Dec-2023","40","118.23"
"MFP","13-Dec-2023","41","76.48"
"MFP","13-Dec-2023","42","53.57"
"MFP","13-Dec-2023","43","16.99"
"MFP","13-Dec-2023","44","15.00"
"MFP","13-Dec-2023","45","10.00"
"MFP","13-Dec-2023","46","10.00"
"MFP","13-Dec-2023","47","10.00"
"MFP","13-Dec-2023","48","9.89"
"MFP","14-Dec-2023","1","10.00"
"MFP","14-Dec-2023","2","10.00"
"MFP","14-Dec-2023","3","9.80"
"MFP","14-Dec-2023","4","10.00"
"MFP","14-Dec-2023","5","10.00"
"MFP","14-Dec-2023","6","10.00"
"MFP","14-Dec-2023","7","10.00"
"MFP","14-Dec-2023","8","10.00"
"MFP","14-Dec-2023","9","10.00"
"MFP","14-Dec-2023","10","10.00"
"MFP","14-Dec-2023","11","10.00"
"MFP","14-Dec-2023","12","10.00"
"MFP","14-Dec-2023","13","10.00"
"MFP","14-Dec-2023","14","15.00"
"MFP","14-Dec-2023","15","35.00"
"MFP","14-Dec-2023","16","44.44"
"MFP","14-Dec-2023","17","10.08"
"MFP","14-Dec-2023","18","53.57"
"MFP","14-Dec-2023","19","44.44"
"MFP","14-Dec-2023","20","53.57"
"MFP","14-Dec-2023","21","44.44"
"MFP","14-Dec-2023","22","26.92"
"MFP","14-Dec-2023","23","32.95"
"MFP","14-Dec-2023","24","24.68"
"MFP","14-Dec-2023","25","32.68"
"MFP","14-Dec-2023","26","55.26"
"MFP","14-Dec-2023","27","82.45"
"MFP","14-Dec-2023","28","139.71"
"MFP","14-Dec-2023","29","140.67"
"MFP","14-Dec-2023","30","140.44"
